x,y,z,vx,vy,vz,mass
1.605947387103476e+01,-3.502950033147175e+01,8.148227111738814e+00,-3.027589213379624e-01,3.797450224137223e-01,-2.556323892232472e-01,1.447253238152365e+00
3.462585826547055e+01,-2.418984004186131e+01,2.279112359473148e+01,-1.635423683503044e-01,-2.950162457685415e-01,4.132570066797404e-02,1.221456778804519e+00
-8.060940216094039e+00,-4.274609498114840e+00,-3.889667655680855e+01,1.625228937016289e-01,1.701189929833262e-01,-4.763912310671033e-01,1.714300280303834e+00
1.951613881717905e+01,4.614916814331426e+01,-4.466775205316350e+01,2.193922701607499e-01,3.418868690192679e-01,-4.145305756269257e-01,1.635611705312324e+00
-1.715668404643187e+01,-1.393013434131333e+01,-1.796033502668488e+01,4.871836509867974e-01,6.540795573874578e-03,4.004309354387136e-01,1.184424729172338e+00
-1.163723843316559e+01,-3.561429507519415e+01,1.302697267826564e+01,-2.658201761971238e-01,-9.414969171364700e-02,-1.408240542087183e-01,1.570637455475814e+00
1.061200571623176e+01,3.990621906021739e+01,2.961731485606578e+01,-4.714005687344941e-01,-1.439456384669530e-01,4.078913814443918e-01,1.691122324993425e+00
-4.716352376601044e+01,4.353958799502254e+01,-9.494849126314440e+00,2.191408201635650e-01,3.895729625354437e-01,-3.710960947101319e-02,1.438533089793535e+00
2.270100427659344e+01,5.244974545546293e+00,-4.269498340044851e+01,-4.449788462468135e-01,4.089930634446474e-01,-1.094628644226726e-01,1.042204804272486e+00
-8.144794469064053e+00,-2.096742634262733e+01,-2.697873915425302e+01,3.018196764491615e-01,-6.423338339817433e-02,3.583075012932673e-01,1.035999499743804e+00
3.411414351199289e+01,-2.863367024998777e+01,1.056242671145515e+01,-4.754901244927266e-02,-3.820149068536787e-01,-1.012688105131017e-01,1.481050418913854e+00
-2.595841674182693e+00,-1.959962022726580e+01,-3.270513030705953e+01,2.128092959633789e-04,-2.618772795844550e-01,7.759534881817033e-02,1.219353628912640e+00
-3.687127623394615e+01,-4.586258056679271e+01,1.602070343099783e+01,3.591555142874191e-01,8.884555370059406e-02,2.320315138181584e-01,1.914176668000490e+00
1.972341359165692e-01,-3.782959839714497e+01,4.532115827953533e+01,4.133724756253621e-01,-8.646328024579500e-02,-3.169889943739205e-01,1.715192151588943e+00
3.512125388885888e+01,-4.610934739770445e+01,2.497699373934208e+01,1.909202610196228e-01,-2.411980463969148e-01,-1.421713939515267e-01,1.143371248218869e+00
-1.197046883704309e+01,2.521916197131909e+01,1.273876112430595e+01,3.508265018016711e-01,-4.368176339343304e-01,2.965944110276159e-01,1.351039311080724e+00
-1.994049053471218e+01,-1.266634857057252e+01,6.767573658010567e+00,-7.099923047966647e-02,-8.532450189753306e-02,-2.717203413534956e-01,1.288156283222212e+00
-4.964653520614678e+01,4.561399711903529e+01,-3.010799045421499e+01,1.359667945246787e-03,-4.171201787185814e-01,-3.412855764665585e-01,1.414732143010354e+00
-5.126260179330722e-01,-1.594441314246760e+01,-3.662645464112675e+01,-1.542801227089788e-01,-1.169560637972130e-01,3.811159455524328e-01,1.036640137916729e+00
1.370322190465724e+01,-2.561004049705257e+01,-3.169442828609852e+01,-4.813670642014296e-01,4.955043476733143e-01,3.044330538134384e-01,1.869459438076922e+00
-4.427133687476383e+01,1.057796365444583e+01,-2.765923344209524e+01,-1.400081996842133e-01,4.752172236055621e-01,2.908916887273299e-01,1.788992570149243e+00
-1.111731410101448e+01,-4.760338274110319e+01,-4.250563290526534e+01,-1.065862274679260e-01,4.794825204530309e-01,-2.205181958184241e-01,1.894773440852190e+00
-4.370498699326828e+01,-5.900455580271993e+00,-1.911001178231990e+01,5.877888284871848e-02,2.799216573165274e-01,-6.057012201679730e-02,1.904498760078335e+00
-3.339862921686461e+01,-1.788592732574718e+01,4.373504008358904e+01,3.048114827541208e-01,5.949037457617536e-02,-3.788497159643894e-01,1.823444418526927e+00
5.613153604382689e+00,4.258494463513902e+01,1.970378821864441e+01,1.136814354154988e-01,2.661080204485652e-02,4.134026048198217e-01,1.973673235612769e+00
5.745233265070128e-01,2.065289499243410e+01,2.660639518827001e+01,3.917207470532150e-01,2.234656408637150e-01,3.398146586026615e-01,1.285134519583143e+00
2.056012658170091e+01,-3.801286107644690e+01,-3.201979045964713e+01,2.653105019907107e-01,5.749269055500430e-02,-1.058645659829542e-02,1.324089384323028e+00
-1.625818533390690e+01,4.263373138059531e+01,-2.747145856446658e+01,3.799402973479515e-04,-2.506107557153812e-01,-3.302729580051806e-01,1.305191422489095e+00
3.075183623153419e+01,-2.119580672992454e+01,-3.681487624777391e+01,-1.361256594544470e-01,-2.835393360607540e-01,3.215396972253767e-01,1.977555776004473e+00
2.405204614834278e+01,2.343346674642692e+01,4.533679593156274e+01,-2.551005081473174e-01,-6.076340545890365e-02,2.138948163616531e-01,1.136620238486966e+00
-3.336412610385406e+01,5.543953401974616e+00,-7.722861474944942e+00,3.656503958258850e-01,1.730059369544139e-01,1.016627180488684e-01,1.630960897836350e+00
-2.688222433223814e+01,-4.137245417702344e+01,4.518866664198972e+01,6.791297422403855e-02,-4.800803176181175e-01,-3.163615739899244e-01,1.068292913990232e+00
-2.349091878809818e+01,-1.451921040332000e+01,-1.264944617455223e+01,-4.218114543771119e-01,1.442427941041843e-01,2.120177534146239e-03,1.442062886172004e+00
3.617412077245683e+01,-1.807541040636060e+01,-8.167286156498946e+00,1.037749245329024e-01,-4.413978247373016e-01,-1.291523275602985e-01,1.848674416471587e+00
-5.558196756719687e-02,-4.138729919902431e+01,4.843651490884372e+01,1.605410053514558e-01,1.384519631252504e-01,-9.295058704268043e-02,1.526191401074730e+00
-1.881225347206757e+01,-4.952899854766302e+01,-3.467256757529272e+01,4.195652695997620e-02,-4.002116078923031e-01,-3.877974198087847e-01,1.109869501138977e+00
-3.814017552070461e+01,-2.026669290230271e+01,-3.213211173498320e+01,-1.109829984876755e-01,1.492064742916653e-01,5.164675211747952e-02,1.467205547013881e+00
-2.100092043889374e+01,-4.474588028627539e+01,4.075573041298528e+01,-3.458472736134942e-01,-1.225731966165381e-01,-1.711129056367972e-01,1.757927650938708e+00
-5.963234398728535e+00,2.025795398500046e+01,1.075210341589499e+01,4.338677487985752e-01,2.844772556419143e-01,9.189672142612489e-02,1.594408754070480e+00
-7.472691011132041e+00,4.940227171163946e+01,-3.816223207889160e+01,2.343871187206309e-01,-4.923417350266416e-01,-2.222475468181686e-01,1.276343645190980e+00
-3.952817956029060e+01,-1.081870063362094e+01,-1.131430980506846e+01,-2.728452680548227e-01,1.857960399738639e-01,6.437556194659759e-02,1.616171733763149e+00
-1.637129684204221e+01,-3.872797940399477e+01,-4.116962625486675e+01,1.284517821339884e-01,-3.302107572991029e-01,4.926457140277623e-01,1.782604508466369e+00
5.204849616946710e+00,-1.832545163239762e+01,3.700350119349291e+00,4.832450244382311e-01,-4.787324252102877e-01,-3.528657746028986e-01,1.917112773245719e+00
3.030315713851775e+01,2.414107181345685e+01,1.284274366583458e+00,-2.713259509267327e-01,2.379770812769677e-01,1.321216815291800e-01,1.963061167841340e+00
2.491661664302686e+01,4.078724263291463e+01,-2.593390078395410e+01,3.530820039056536e-01,-2.001708326335914e-01,1.256179593973169e-01,1.080236735325417e+00
4.838314846286863e+01,-3.119463208348014e+01,1.992063265870568e+01,-1.793722789313023e-01,-1.939841656040432e-01,2.797857498330574e-01,1.949079503281545e+00
-2.896471178334104e+00,2.683711060703213e+01,2.294061734500843e+01,-4.769788775285087e-01,-4.060357293267415e-01,-2.277838297727305e-01,1.006266146435526e+00
-3.805583871829945e+01,-8.406579046460877e+00,4.227279241415258e+01,4.209766770168993e-01,-3.416186570272748e-01,-6.509955400903780e-02,1.149650725605735e+00
3.977783619902182e+01,-4.282089102512985e+01,-3.887669399628405e+01,1.419937706232867e-01,4.768962618451074e-01,-1.478832943992323e-01,1.495075774143951e+00
-2.256510643987570e+01,4.744119467623523e+01,7.302971925492165e+00,-2.376493637591555e-01,-3.322718148640887e-01,-2.282790214466881e-01,1.582978357366742e+00
-2.176048941290301e+00,-4.452538901283559e+01,2.969527936757012e+00,4.495490966198414e-01,3.239381914332710e-01,-2.362581280735842e-01,1.972570219064397e+00
4.132338052231606e+01,4.051112653480438e+00,4.828585188169438e+01,-4.668656923349768e-01,4.553084382612371e-01,4.022152850912912e-01,1.954110984669119e+00
-3.912097371953698e+01,-1.638428901686493e+01,-3.990735541623744e+01,-4.899517948897635e-01,-9.586214156731356e-02,-2.835263971065251e-01,1.652041975712423e+00
-1.173882843424311e+01,6.905355853678101e+00,-3.506579480203213e+01,1.577595494251503e-01,4.632497323961419e-02,2.224302589324779e-01,1.920110185593418e+00
2.109311307620209e+01,4.896078170665293e+01,-1.559993008380647e-01,-3.122028218952879e-01,-4.543420352060836e-01,-4.648535968507970e-01,1.137346274749071e+00
3.724711424143992e+01,-1.977632617543702e+01,-3.941959780634071e+01,2.874986183151060e-01,3.348463172362091e-01,-4.112471410910987e-01,1.820632926104885e+00
2.941932008454593e+01,4.892489832464607e+01,2.785289669797300e+01,4.038445361582824e-01,-1.719161248871184e-01,3.785056205587470e-01,1.913892741274970e+00
2.283542921873423e+01,-4.033850813038868e+01,6.806524118081410e+00,-3.867441466867024e-01,1.635695322828898e-01,2.130524659038612e-01,1.771015402754310e+00
-2.858660183991180e+01,-6.522093561025358e+00,1.880677296561671e+01,4.239476639433573e-01,-7.036603828108491e-02,-3.057858691624560e-01,1.111744842078418e+00
-2.625919207066491e+00,-2.703569779240065e+01,-2.523188070706680e+01,-1.551119171496601e-01,2.824880913830217e-02,-1.409923898086945e-01,1.132386700777517e+00
-1.403723753733853e+01,-5.285224437607148e+00,4.552972627240738e+01,-3.467501191537914e-01,-6.127138646999725e-02,2.277635375468248e-01,1.057094417073342e+00
2.668028310133202e+01,1.082816415859150e+01,4.713563770963407e+01,-9.657780695625943e-04,2.012483812367290e-01,3.692187473368218e-02,1.612290075799585e+00
-1.344349629567528e+01,-2.481710890320339e+01,-1.209502112519295e+01,7.471241831708433e-02,1.854570651377052e-01,-4.255689340032649e-01,1.498660081764059e+00
-3.840051436461250e+01,-2.313747458793026e+01,1.139998842491384e+01,9.038295401287483e-02,-1.994269164689138e-03,3.594960406622286e-01,1.935271036781031e+00
-4.748519639526452e+01,-2.798337079512714e+01,-4.371354887967055e+01,-1.106503342467767e-01,1.662641203588533e-01,-4.793226354921553e-01,1.542599546510074e+00
-3.912892143918771e+01,2.469880026912217e+01,1.004007748026171e+01,3.718052222685687e-01,-1.452899406320888e-01,7.068112190876842e-02,1.370839443696122e+00
-4.448337959121898e+01,-3.938212302970512e+01,4.817938694712023e+01,-7.922364652803859e-02,-1.424226632867375e-01,-1.335650024838346e-01,1.995488771700994e+00
-4.603843439715515e+01,-5.703882383741296e+00,-9.805608766543112e-01,-3.418745713264097e-01,2.095112608364325e-01,-3.954462231611305e-01,1.748508382471515e+00
-2.951452935252101e+01,4.608753526603711e+01,1.862937903502358e+01,-2.662284689245793e-01,-3.174465317813620e-01,2.514371563247983e-01,1.623121196694263e+00
3.533556919115668e+01,2.723200750103242e+01,-3.316251101932043e+01,4.538103220263698e-01,2.055542237047132e-02,2.654147068343732e-01,1.825615543790914e+00
3.795777215174517e+01,-1.644671835001693e+01,-3.067491679131836e+01,4.312239227734108e-01,-5.630117538834853e-02,-3.204154934294460e-01,1.352000275790691e+00
3.047192668723920e+01,5.088835977748245e+00,-1.490945734986546e+01,3.443105629196067e-01,4.868855676362973e-01,3.416379009750376e-01,1.002435991076024e+00
2.004359662184577e+01,4.502940927512082e+01,2.502916114706673e+01,4.039138196316798e-01,4.102414952101344e-01,-6.527620770864356e-02,1.137685350206534e+00
-4.027889112787572e+01,-3.092562970908959e+01,2.650718197969554e+01,4.416125519789693e-01,4.582754695144132e-01,4.265272895922630e-01,1.895422873504191e+00
-2.262814484891879e+00,1.872223741988820e+01,2.252133508724128e+01,-1.459036267580903e-01,-4.719621762862434e-01,4.174934042780585e-01,1.285320295619462e+00
-3.053322356447326e+00,-4.014911154868730e+01,1.421686680693351e+01,-2.269871904085181e-01,1.430974145751214e-01,4.848096193369570e-01,1.117323372102027e+00
1.282467797553068e+01,3.291739118301398e+01,-3.765335989838297e+01,-1.736201903238596e-01,2.726391971200109e-01,3.707037372982721e-01,1.230293628866921e+00
1.856374490588442e+01,-1.946565861623944e+01,-1.357331656712685e+01,2.756756556726653e-01,-8.411522222400563e-03,-3.712144744553937e-01,1.717288207596768e+00
-4.584910487789562e+00,-4.422146372059024e+01,1.110485756098662e+01,4.286948381711315e-01,2.472548112283211e-01,-1.662505025508692e-01,1.282791211401481e+00
2.727629276910799e+01,-2.502738905674183e+01,6.516582780528363e+00,-2.529707168517369e-01,-1.516791882792779e-01,-2.945679215630641e-01,1.520042092781534e+00
4.926322382252706e+01,-3.145914104995991e+01,1.399367131687641e+01,1.214012072327296e-01,-4.833107832328151e-01,2.571248285133249e-01,1.947781017025831e+00
2.890505054468349e+01,1.321611266662598e+01,-3.214648183276377e+01,-2.779089365876839e-02,4.332560947678394e-01,4.605362455371763e-02,1.247884761657512e+00
-7.140834275930074e+00,1.771406696607224e+01,4.659518097525702e+01,3.747085187953653e-01,2.301519651598252e-01,7.788404976941056e-02,1.803403356952315e+00
-2.506623009677303e+00,4.082623118359002e+01,-4.122623713623714e+01,-2.473005897821811e-01,-3.371235518873823e-01,1.543060749889968e-01,1.499728693393864e+00
1.122341474339707e+00,3.552379523123462e+01,-4.786578517791348e+01,2.615485569302357e-03,-4.500201493703609e-01,1.571362511655717e-01,1.124016692454003e+00
-4.297709573125677e+01,-9.031802443565915e+00,-4.307035669706968e+01,3.559974823143653e-01,-4.579103556193005e-01,-2.501276450133706e-01,1.328206588201321e+00
4.743476427288849e+01,2.956336311670195e+01,7.650399304989242e+00,-9.980968895556769e-02,-2.923487063255466e-02,4.126431910244405e-02,1.274898829997936e+00
-2.972996671925101e+01,-3.855438123084694e+01,-4.250528459713506e+01,1.783238699582200e-01,-4.692180845265183e-01,-3.355032455634485e-01,1.931023280569829e+00
-3.042930801345442e+01,3.205882391077019e+01,-6.974279890517722e+00,2.048556235920590e-01,1.785409825583321e-01,-4.947724031572816e-02,1.207471108626328e+00
2.314727327767561e+01,-3.921217888389096e+01,-1.694793438138661e+01,2.951899015794205e-01,2.192008948363151e-02,-9.671448939948812e-02,1.651187383407348e+00
6.440328896010820e+00,1.526487043860563e+01,4.799488248181265e+01,3.935547336437232e-02,-5.091615467887327e-02,5.548532089067403e-02,1.939545784583104e+00
4.160566354451505e+01,-4.060913802684944e+01,-2.876279178784889e+01,-3.792339311993456e-01,-2.841019917445428e-01,-2.072531993737090e-01,1.799089938774281e+00
-2.539166935152029e+01,-4.499598118487452e+00,2.267218708016765e+01,-5.966171267668536e-02,-2.239536157635378e-01,-3.391348077346084e-01,1.145193910293837e+00
4.564184488776309e+01,1.135784216729994e+01,-1.454934528750522e+01,1.831082000625021e-01,2.190469623015279e-01,1.841528204900912e-01,1.478298101331246e+00
-2.559831809069209e+01,-4.101557074740428e+01,-3.744257211726271e+01,3.049767854962754e-01,2.405961965648953e-01,-3.911205445280709e-01,1.344332258377379e+00
-3.142246684705383e+01,1.669759210486201e+01,-2.161387304684816e+01,-3.904709838266865e-01,2.611144165022032e-01,-1.677342869122173e-03,1.230295084989767e+00
4.742493486676636e+01,2.885525882677764e+01,-4.680199942747993e+01,-2.763076517420681e-01,-2.516869873910188e-01,2.594982427196341e-01,1.664030636038645e+00
2.414886454086089e+00,4.206809488846848e+01,3.058434419849623e+01,-2.105323621226566e-02,3.175138653658348e-02,-3.381104347594399e-01,1.162054963485363e+00
-2.492839975485599e+01,3.503771928813317e+01,1.430514507776794e+01,-8.234600244574317e-03,4.334807162260381e-01,2.698385495262091e-01,1.296742185157138e+00
1.777144823140785e+01,3.791488332548500e+01,1.453239683993438e+01,3.637569540993691e-01,4.308278175407031e-02,4.249524864704657e-01,1.973285970265644e+00
-1.979907058517716e+01,-7.958141041669816e+00,-2.990892844243417e+01,-2.187903773283437e-01,-2.856553987585376e-01,-2.670339213729377e-01,1.504901971437457e+00
-3.247221599212094e+00,4.965925987532751e+01,-3.262858214558923e+01,4.870170112702149e-01,4.128277556471185e-01,4.781571533898308e-01,1.465963774577698e+00
-5.346708320940649e+00,-3.550923908312753e+01,1.257024560916526e+01,1.953774903430853e-01,4.860891039119677e-01,-2.316281971621001e-01,1.187142889568183e+00
4.205062874520824e+01,-4.576203639859951e+01,-1.986533009211945e+00,9.364673234541654e-02,4.169283579534041e-01,-3.750404817481071e-01,1.457403686110584e+00
-3.734677736758675e+00,-4.503561242316471e+01,-6.796763651203561e+00,2.642083371785746e-01,-2.681285202583944e-02,1.342707111809848e-01,1.045417959823002e+00
1.840336427365330e+01,3.708338008238687e+01,5.251245664308753e+00,-3.498106370398962e-01,3.597011103676456e-01,2.192525382556416e-01,1.137206373800154e+00
2.696999458055951e+01,2.007842552454813e+01,1.004820372375276e+01,-2.828919929083886e-01,3.374564097200047e-01,-2.688111140397628e-01,1.912485497497248e+00
3.259766664543993e+01,-6.160026184801872e-03,-3.995364783162840e+01,2.431153327335760e-01,3.777104175842046e-02,8.351346186557203e-02,1.336762064759043e+00
-4.115349545410766e+00,2.110568298985656e+01,2.914143054074509e+01,4.147105384620633e-01,2.583849847925976e-01,-2.751445928103218e-01,1.678918875138703e+00
-2.642368289822134e+01,3.613897474928611e+01,2.220834026190831e+01,4.191038818236417e-01,2.263629080745817e-01,-2.253432342806697e-01,1.069293244308463e+00
8.464994695479588e+00,4.958224939786229e+01,-2.904036842262913e+01,-1.414071161638760e-01,1.913189950692497e-01,3.096697665315719e-01,1.575700891006599e+00
2.729861362474507e+00,-4.587371545901845e+01,-1.093546374053076e+00,-1.476790828933543e-01,4.041934143356999e-02,8.781477555628248e-02,1.095436249904072e+00
-4.214807195754808e+01,-3.248737509312815e+01,-7.053804468158887e+00,3.288978184762018e-02,3.798012174583204e-01,-2.736359344739593e-01,1.447600319724344e+00
1.418837850899084e+01,-5.067707130953371e+00,-3.699722448382505e+01,3.697583339548981e-01,-1.896544088156952e-01,3.508560299130769e-01,1.788862215256720e+00
